Pβ2,Pα1,Pβ1,Pα2,P3,ps,pt-wt,ps-wt,V,α,β
-0.82992,-0.07407,-0.86527,-0.60602,-0.78783,-0.36866,0.48314,0.01515,30.0136,80,-15
-0.81645,-0.07575,-0.86863,-0.59929,-0.78783,-0.3855,0.48145,0.01347,30.0136,80,-15
-0.83328,-0.07407,-0.8619,-0.60602,-0.78446,-0.37035,0.4865,0.01683,30.0136,80,-15
-0.83833,-0.07744,-0.87537,-0.59256,-0.78952,-0.3754,0.48145,0.01515,30.0136,80,-15
-0.82487,-0.07407,-0.84843,-0.60266,-0.78278,-0.39055,0.48145,0.01347,30.0136,80,-15
-0.82318,-0.07575,-0.85685,-0.61612,-0.78615,-0.38045,0.48314,0.01515,30.0136,80,-15
-0.8013,-0.07239,-0.84002,-0.61107,-0.78278,-0.40233,0.48482,0.01347,30.0136,80,-15
-0.79457,-0.07239,-0.83833,-0.60266,-0.7811,-0.39223,0.48482,0.01515,30.0136,80,-15
-0.81645,-0.18349,-0.84843,-0.60939,-0.82823,-0.37877,0.48314,0.01515,29.990107,85,-15
-0.84338,-0.18349,-0.86358,-0.59929,-0.83665,-0.39392,0.4865,0.01683,29.990107,85,-15
-0.8316,-0.18517,-0.82823,-0.60939,-0.8316,-0.38045,0.48314,0.01515,29.990107,85,-15
-0.82487,-0.18517,-0.8518,-0.59592,-0.8316,-0.39055,0.48482,0.01683,29.990107,85,-15
-0.84338,-0.18517,-0.86358,-0.60266,-0.8316,-0.39728,0.48314,0.01683,29.990107,85,-15
-0.872,-0.18349,-0.84338,-0.60771,-0.8316,-0.40402,0.48482,0.01683,29.990107,85,-15
-0.86022,-0.18517,-0.86358,-0.61444,-0.83328,-0.40738,0.48482,0.01683,29.990107,85,-15
-0.8417,-0.18012,-0.83665,-0.59592,-0.8316,-0.38213,0.4865,0.01852,29.990107,85,-15
-0.84843,-0.18181,-0.84338,-0.58414,-0.82823,-0.38718,0.48482,0.01683,29.990107,85,-15
-0.83665,-0.18517,-0.85348,-0.60097,-0.8316,-0.39897,0.48145,0.01683,29.990107,85,-15
-0.8013,-0.29796,-0.79625,-0.60939,-0.85685,-0.37708,0.48314,0.01515,30.016958,90,-15
-0.8316,-0.29965,-0.80803,-0.60266,-0.85348,-0.37203,0.48314,0.01683,30.016958,90,-15
-0.84675,-0.29965,-0.8215,-0.58751,-0.85853,-0.37035,0.48482,0.01683,30.016958,90,-15
-0.83833,-0.29628,-0.84843,-0.59087,-0.85685,-0.3754,0.48145,0.01683,30.016958,90,-15
-0.81477,-0.2946,-0.80803,-0.58582,-0.8518,-0.36698,0.48482,0.01683,30.016958,90,-15
-0.81645,-0.29628,-0.8316,-0.58751,-0.8518,-0.3653,0.48482,0.01347,30.016958,90,-15
-0.82823,-0.29965,-0.81645,-0.58919,-0.85853,-0.37708,0.48314,0.01515,30.016958,90,-15
-0.8114,-0.29796,-0.81645,-0.60097,-0.85517,-0.38382,0.48314,0.01515,30.016958,90,-15
-0.79457,-0.29796,-0.8316,-0.59592,-0.85012,-0.37877,0.48145,0.01347,30.016958,90,-15
-0.78952,-0.2946,-0.83328,-0.58751,-0.85012,-0.37877,0.48482,0.01683,30.016958,90,-15
-0.46799,0.77268,-0.88042,-1.2171,-0.20874,-0.52354,0.85685,0.00168,40.048698,45,-15
-0.46799,0.77436,-0.88042,-1.21373,-0.20706,-0.51849,0.85853,0.00337,40.048698,45,-15
-0.46799,0.77268,-0.8821,-1.2171,-0.20874,-0.51849,0.85685,0.00168,40.048698,45,-15
-0.46967,0.77268,-0.8821,-1.2171,-0.21043,-0.51849,0.85517,0.00168,40.048698,45,-15
-0.46967,0.77436,-0.88042,-1.21542,-0.20706,-0.52017,0.85517,0.00168,40.048698,45,-15
-0.46967,0.77268,-0.88042,-1.21373,-0.20537,-0.51849,0.85517,0.00337,40.048698,45,-15
-0.4663,0.77436,-0.8821,-1.21373,-0.20706,-0.51175,0.85517,0.00168,40.048698,45,-15
-0.4663,0.77268,-0.87874,-1.21205,-0.20706,-0.5168,0.85685,0.00168,40.048698,45,-15
-0.46799,0.77268,-0.88042,-1.21373,-0.20706,-0.5168,0.85517,0.00168,40.048698,45,-15
-0.4663,0.77436,-0.88042,-1.21205,-0.20706,-0.51512,0.85517,0.00168,40.048698,45,-15
-0.65148,0.7205,-0.97974,-1.26592,-0.40402,-0.55216,0.85348,0.00168,40.050628,50,-15
-0.65148,0.72218,-0.97974,-1.2676,-0.4057,-0.55721,0.85348,0.00337,40.050628,50,-15
-0.65148,0.7205,-0.98142,-1.26928,-0.40738,-0.55384,0.85348,0.00337,40.050628,50,-15
-0.65316,0.7205,-0.98142,-1.26928,-0.40402,-0.55721,0.85348,0.00337,40.050628,50,-15
-0.65148,0.7205,-0.97974,-1.26928,-0.40402,-0.55552,0.85348,0.00168,40.050628,50,-15
-0.64979,0.7205,-0.98142,-1.2676,-0.40402,-0.54879,0.85348,0.00337,40.050628,50,-15
-0.64979,0.7205,-0.98311,-1.26592,-0.40402,-0.54374,0.85348,0.00168,40.050628,50,-15
-0.65148,0.72218,-0.98142,-1.26255,-0.40402,-0.53869,0.85348,0.00337,40.050628,50,-15
-0.64979,0.72386,-0.97974,-1.2676,-0.4057,-0.54542,0.85517,0.00337,40.050628,50,-15
-0.64979,0.72386,-0.97806,-1.2676,-0.4057,-0.54879,0.85348,0.00168,40.050628,50,-15
-0.82487,0.64474,-1.08411,-1.28444,-0.60097,-0.59761,0.85685,0.00505,40.041178,55,-15
-0.82655,0.64474,-1.08411,-1.28275,-0.60266,-0.59929,0.85685,0.00505,40.041178,55,-15
-0.8013,0.64306,-1.10768,-1.20195,-0.59087,-0.48819,0.85685,0.00337,40.041178,55,-15
-0.79793,0.64138,-1.11105,-1.19185,-0.58919,-0.47809,0.85348,0.00337,40.041178,55,-15
-0.79793,0.64306,-1.11273,-1.20195,-0.59256,-0.47304,0.85685,0.00505,40.041178,55,-15
-0.79625,0.64474,-1.11105,-1.19185,-0.59087,-0.46799,0.85685,0.00505,40.041178,55,-15
-0.79288,0.64306,-1.11105,-1.19522,-0.59087,-0.46967,0.85853,0.00505,40.041178,55,-15
-0.79625,0.64138,-1.11273,-1.19522,-0.59424,-0.48145,0.85853,0.00337,40.041178,55,-15
-0.79288,0.64306,-1.11105,-1.19522,-0.58751,-0.47304,0.85685,0.00505,40.041178,55,-15
-0.7912,0.64474,-1.11105,-1.18511,-0.58751,-0.46462,0.85685,0.00337,40.041178,55,-15
-0.96627,0.537,-1.21037,-1.07064,-0.77605,-0.47135,0.85853,0.00673,40.068074,60,-15
-0.96964,0.53532,-1.20868,-1.08411,-0.77605,-0.47809,0.85853,0.00505,40.068074,60,-15
-0.96459,0.53532,-1.21037,-1.09084,-0.77605,-0.47304,0.85853,0.00673,40.068074,60,-15
-0.96459,0.53364,-1.21205,-1.08243,-0.77436,-0.47304,0.85853,0.00337,40.068074,60,-15
-0.96627,0.53532,-1.20868,-1.07738,-0.77605,-0.47135,0.86022,0.00673,40.068074,60,-15
-0.96627,0.53532,-1.21373,-1.08411,-0.77605,-0.46294,0.85853,0.00673,40.068074,60,-15
-0.96122,0.53869,-1.21542,-1.07906,-0.77436,-0.4562,0.8619,0.00842,40.068074,60,-15
-0.96964,0.537,-1.20868,-1.06728,-0.77436,-0.47472,0.8619,0.00673,40.068074,60,-15
-0.96291,0.53869,-1.21037,-1.06391,-0.77436,-0.46799,0.86022,0.00673,40.068074,60,-15
-0.96627,0.537,-1.21037,-1.08411,-0.77436,-0.47135,0.85853,0.00505,40.068074,60,-15
-1.09589,0.3956,-1.32147,-0.95617,-0.95112,-0.52017,0.85517,0.00673,40.002466,65,-15
-1.10263,0.39897,-1.3181,-0.95449,-0.95112,-0.49829,0.85685,0.00673,40.002466,65,-15
-1.09926,0.39897,-1.3181,-0.93597,-0.94607,-0.52017,0.85685,0.00673,40.002466,65,-15
-1.09421,0.39897,-1.3181,-0.92419,-0.95112,-0.52354,0.85685,0.00842,40.002466,65,-15
-1.08916,0.3956,-1.32315,-0.96459,-0.95112,-0.53532,0.85685,0.00842,40.002466,65,-15
-1.09084,0.3956,-1.32315,-0.97637,-0.95112,-0.52859,0.85685,0.00842,40.002466,65,-15
-1.09253,0.3956,-1.32315,-0.94775,-0.94944,-0.5269,0.85685,0.00842,40.002466,65,-15
-1.09421,0.3956,-1.32315,-0.95281,-0.94607,-0.5168,0.85685,0.00842,40.002466,65,-15
-1.09084,0.39897,-1.32484,-0.97132,-0.94944,-0.53027,0.85853,0.00842,40.002466,65,-15
-1.09253,0.39897,-1.32147,-0.95449,-0.94775,-0.51175,0.85853,0.00842,40.002466,65,-15
-1.24235,0.22894,-1.43426,-1.15986,-1.1262,-0.60939,0.85685,0.00842,40.068918,70,-15
-1.23225,0.22558,-1.43931,-1.15818,-1.1262,-0.57236,0.85517,0.0101,40.068918,70,-15
-1.2373,0.22558,-1.42921,-1.17165,-1.1262,-0.58919,0.85348,0.00842,40.068918,70,-15
-1.23057,0.22894,-1.43257,-1.15818,-1.1262,-0.58751,0.85685,0.01178,40.068918,70,-15
-1.2272,0.22894,-1.43426,-1.16155,-1.12451,-0.59929,0.85685,0.01178,40.068918,70,-15
-1.22552,0.22894,-1.43762,-1.16828,-1.12956,-0.61612,0.85853,0.0101,40.068918,70,-15
-1.2272,0.22894,-1.43931,-1.1565,-1.12451,-0.59761,0.85853,0.00842,40.068918,70,-15
-1.23393,0.22558,-1.44268,-1.15818,-1.12956,-0.56731,0.85853,0.01178,40.068918,70,-15
-1.24067,0.23063,-1.44268,-1.17333,-1.13125,-0.55047,0.85685,0.0101,40.068918,70,-15
-1.24908,0.22894,-1.42247,-1.16828,-1.12451,-0.56899,0.85685,0.00842,40.068918,70,-15
-1.38207,0.0505,-1.49318,-1.12956,-1.27265,-0.62454,0.86022,0.0101,40.07824,75,-15
-1.37197,0.0505,-1.48308,-1.11946,-1.26255,-0.61444,0.86022,0.0101,40.07824,75,-15
-1.37534,0.0505,-1.49149,-1.1464,-1.27097,-0.61949,0.85853,0.0101,40.07824,75,-15
-1.37366,0.04882,-1.48644,-1.12451,-1.27434,-0.62959,0.85853,0.00842,40.07824,75,-15
-1.38039,0.04714,-1.47971,-1.13125,-1.27265,-0.63296,0.86022,0.0101,40.07824,75,-15
-1.37534,0.0505,-1.47634,-1.12788,-1.27265,-0.61612,0.85853,0.0101,40.07824,75,-15
-1.38039,0.0505,-1.49318,-1.1363,-1.27265,-0.60266,0.85853,0.0101,40.07824,75,-15
-1.36692,0.0505,-1.49486,-1.08748,-1.26423,-0.58414,0.85853,0.0101,40.07824,75,-15
-1.36861,0.0505,-1.49823,-1.12115,-1.2777,-0.59929,0.8619,0.0101,40.07824,75,-15
-1.36861,0.05387,-1.50833,-1.14135,-1.27602,-0.59424,0.86022,0.0101,40.07824,75,-15
-1.48308,-0.14141,-1.52348,-1.09758,-1.40227,-0.63969,0.8619,0.01515,40.028043,80,-15
-1.46793,-0.13972,-1.53863,-1.09084,-1.39891,-0.67168,0.8619,0.01347,40.028043,80,-15
-1.48308,-0.14141,-1.55715,-1.08411,-1.39722,-0.68683,0.86022,0.01515,40.028043,80,-15
-1.45783,-0.13804,-1.48476,-1.10263,-1.39217,-0.67504,0.85853,0.01515,40.028043,80,-15
-1.44941,-0.13804,-1.50159,-1.07738,-1.39217,-0.65989,0.86022,0.01347,40.028043,80,-15
-1.46456,-0.13972,-1.52516,-1.07906,-1.39722,-0.64306,0.86022,0.01347,40.028043,80,-15
-1.45614,-0.13636,-1.51506,-1.06054,-1.39049,-0.65821,0.86358,0.01852,40.028043,80,-15
-1.46456,-0.14309,-1.51169,-1.08074,-1.40059,-0.65316,0.8619,0.01683,40.028043,80,-15
-1.48139,-0.14141,-1.50664,-1.09253,-1.40059,-0.64474,0.8619,0.01515,40.028043,80,-15
-1.49654,-0.14309,-1.52516,-1.09421,-1.40564,-0.63464,0.8619,0.01683,40.028043,80,-15
-1.49149,-0.33331,-1.53526,-1.02351,-1.48644,-0.64979,0.8619,0.01683,40.01493,85,-15
-1.51506,-0.33163,-1.51001,-1.03024,-1.48644,-0.68346,0.86358,0.01683,40.01493,85,-15
-1.53526,-0.33163,-1.48308,-1.02688,-1.48476,-0.66494,0.8619,0.01852,40.01493,85,-15
-1.49486,-0.32995,-1.48308,-1.03193,-1.47634,-0.65989,0.86022,0.01852,40.01493,85,-15
-1.47129,-0.33331,-1.50833,-1.03024,-1.48139,-0.67841,0.85853,0.01683,40.01493,85,-15
-1.48139,-0.33331,-1.48813,-1.03529,-1.48644,-0.65316,0.86022,0.01852,40.01493,85,-15
-1.48476,-0.335,-1.50159,-1.02519,-1.47803,-0.66494,0.85685,0.01683,40.01493,85,-15
-1.47971,-0.33163,-1.46288,-1.01846,-1.47298,-0.65989,0.85853,0.01852,40.01493,85,-15
-1.46961,-0.33331,-1.46624,-1.02856,-1.47971,-0.65989,0.85853,0.01683,40.01493,85,-15
-1.49318,-0.33668,-1.46119,-1.03193,-1.48644,-0.65653,0.85853,0.01347,40.01493,85,-15
-1.46961,-0.52017,-1.45951,-1.01509,-1.55041,-0.63128,0.8619,0.01347,40.075491,90,-15
-1.44773,-0.52522,-1.45951,-1.00836,-1.54873,-0.61444,0.85853,0.01347,40.075491,90,-15
-1.43426,-0.52522,-1.44436,-1.00836,-1.5521,-0.61949,0.8619,0.01515,40.075491,90,-15
-1.47298,-0.52522,-1.42921,-1.01509,-1.55715,-0.62117,0.85853,0.01347,40.075491,90,-15
-1.47466,-0.5269,-1.43931,-1.01846,-1.55715,-0.62791,0.86022,0.01347,40.075491,90,-15
-1.45951,-0.52859,-1.43426,-1.02351,-1.55715,-0.62454,0.86022,0.01347,40.075491,90,-15
-1.48139,-0.52522,-1.44099,-1.00499,-1.56556,-0.64138,0.86022,0.01347,40.075491,90,-15
-1.47466,-0.52522,-1.42247,-1.00499,-1.55378,-0.64306,0.86022,0.01347,40.075491,90,-15
-1.47634,-0.5269,-1.43257,-1.01341,-1.55378,-0.61444,0.85853,0.01347,40.075491,90,-15
-1.45783,-0.5269,-1.39554,-1.01509,-1.54873,-0.60266,0.86022,0.01515,40.075491,90,-15
-0.69524,1.20195,-1.40901,-1.92749,-0.32658,-0.69356,1.32147,0.00673,50.052545,45,-15
-0.69524,1.20363,-1.41069,-1.92749,-0.32658,-0.69356,1.32315,0.00842,50.052545,45,-15
-0.70029,1.20363,-1.41069,-1.93423,-0.32658,-0.71713,1.32147,0.00842,50.052545,45,-15
-0.70198,1.20195,-1.41069,-1.9376,-0.32658,-0.72723,1.32147,0.00673,50.052545,45,-15
-0.70366,1.20195,-1.41069,-1.9376,-0.32658,-0.72723,1.31979,0.00505,50.052545,45,-15
-0.69524,1.20195,-1.41237,-1.93254,-0.3249,-0.7104,1.32147,0.00673,50.052545,45,-15
-0.69356,1.20363,-1.40732,-1.92918,-0.32321,-0.70029,1.32147,0.00673,50.052545,45,-15
-0.69524,1.20363,-1.40732,-1.93086,-0.32321,-0.70535,1.32147,0.00673,50.052545,45,-15
-0.69524,1.20532,-1.40732,-1.93086,-0.32321,-0.70535,1.32315,0.0101,50.052545,45,-15
-0.69861,1.20363,-1.41069,-1.93086,-0.32658,-0.70703,1.32147,0.00673,50.052545,45,-15
-0.98816,1.13461,-1.54031,-2.00156,-0.62117,-0.86695,1.3282,0.01178,50.000484,50,-15
-0.98816,1.1363,-1.54368,-2.00156,-0.61949,-0.86863,1.3282,0.01347,50.000484,50,-15
-0.99152,1.13461,-1.542,-2.00156,-0.61949,-0.85012,1.3282,0.01178,50.000484,50,-15
-0.98816,1.13798,-1.54031,-1.9982,-0.61949,-0.87032,1.32652,0.01347,50.000484,50,-15
-0.98984,1.13461,-1.54536,-2.00156,-0.62117,-0.86358,1.32652,0.01347,50.000484,50,-15
-0.99321,1.13461,-1.542,-1.9982,-0.62117,-0.85348,1.32652,0.01178,50.000484,50,-15
-0.99321,1.13461,-1.54368,-2.00156,-0.62117,-0.87705,1.32484,0.01178,50.000484,50,-15
-0.99152,1.13293,-1.542,-1.99988,-0.62286,-0.89052,1.32652,0.01178,50.000484,50,-15
-0.99152,1.13798,-1.542,-1.9982,-0.61949,-0.88042,1.32652,0.01515,50.000484,50,-15
-0.98647,1.13461,-1.54031,-1.99651,-0.61949,-0.85853,1.32652,0.01515,50.000484,50,-15
-1.24067,1.00836,-1.61943,-1.79451,-0.8922,-0.8417,1.33157,0.01347,50.037493,55,-15
-1.24572,1.00667,-1.64468,-1.82481,-0.89557,-0.86863,1.33157,0.01515,50.037493,55,-15
-1.23057,1.01172,-1.5925,-1.6733,-0.87537,-0.81645,1.32989,0.01683,50.037493,55,-15
-1.24572,1.00836,-1.6026,-1.70529,-0.88715,-0.82655,1.33157,0.01683,50.037493,55,-15
-1.23562,1.01004,-1.57735,-1.65815,-0.87369,-0.81308,1.33325,0.01683,50.037493,55,-15
-1.24067,1.00667,-1.61607,-1.6935,-0.88715,-0.86022,1.33157,0.01515,50.037493,55,-15
-1.24403,1.00667,-1.62448,-1.76084,-0.88884,-0.86022,1.33157,0.01515,50.037493,55,-15
-1.23393,1.01172,-1.59081,-1.66657,-0.87537,-0.85348,1.33157,0.01683,50.037493,55,-15
-1.22552,1.01004,-1.57903,-1.6733,-0.88042,-0.84843,1.33157,0.01683,50.037493,55,-15
-1.23057,1.00836,-1.57735,-1.6733,-0.87369,-0.85685,1.33157,0.01515,50.037493,55,-15
-1.39217,0.83833,-1.68172,-1.33325,-1.12115,-0.89052,1.33157,0.01852,50.014066,60,-15
-1.39049,0.83497,-1.7036,-1.33325,-1.1161,-0.87705,1.32989,0.01852,50.014066,60,-15
-1.39217,0.84002,-1.67667,-1.33662,-1.10263,-0.85853,1.32989,0.01852,50.014066,60,-15
-1.39049,0.83833,-1.65983,-1.3282,-1.09589,-0.87369,1.32989,0.01852,50.014066,60,-15
-1.39049,0.84002,-1.67835,-1.29959,-1.10599,-0.91577,1.32989,0.01852,50.014066,60,-15
-1.39554,0.84002,-1.70192,-1.3282,-1.10936,-0.9023,1.32989,0.01852,50.014066,60,-15
-1.38039,0.83665,-1.72717,-1.38039,-1.12451,-0.8922,1.3282,0.01852,50.014066,60,-15
-1.38712,0.83665,-1.70192,-1.41406,-1.12788,-0.88379,1.32989,0.01852,50.014066,60,-15
-1.39386,0.8417,-1.67162,-1.37366,-1.11105,-0.88547,1.32989,0.01852,50.014066,60,-15
-1.38544,0.84002,-1.68508,-1.33325,-1.10768,-0.87705,1.32989,0.01852,50.014066,60,-15
-1.63627,0.62286,-1.87363,-1.39049,-1.40732,-0.9023,1.33157,0.02188,49.999664,65,-15
-1.64805,0.62286,-1.88373,-1.42752,-1.41911,-0.9124,1.33157,0.02357,49.999664,65,-15
-1.64468,0.62286,-1.87699,-1.41742,-1.41574,-0.92419,1.32989,0.02188,49.999664,65,-15
-1.643,0.62454,-1.84501,-1.30969,-1.38881,-0.92419,1.33325,0.02357,49.999664,65,-15
-1.6531,0.61949,-1.85511,-1.37366,-1.41237,-0.90062,1.32989,0.02188,49.999664,65,-15
-1.67667,0.62454,-1.86858,-1.45614,-1.41406,-0.9225,1.33325,0.02357,49.999664,65,-15
-1.66152,0.62623,-1.85342,-1.38712,-1.40564,-0.9124,1.33157,0.02188,49.999664,65,-15
-1.65647,0.62454,-1.89551,-1.38881,-1.40732,-0.90062,1.33157,0.02188,49.999664,65,-15
-1.62112,0.61949,-1.92244,-1.38544,-1.41574,-0.89052,1.33325,0.02357,49.999664,65,-15
-1.64468,0.62117,-1.85342,-1.3383,-1.39554,-0.92924,1.33157,0.02188,49.999664,65,-15
-1.89888,0.37035,-2.07563,-1.56051,-1.7036,-0.85348,1.33999,0.02862,50.002307,70,-15
-1.91066,0.36866,-2.09247,-1.56388,-1.71707,-0.89725,1.33662,0.02693,50.002307,70,-15
-1.90729,0.36866,-2.12445,-1.58408,-1.7137,-0.87874,1.33662,0.02693,50.002307,70,-15
-1.90393,0.37708,-2.11435,-1.53695,-1.70024,-0.90735,1.33999,0.02862,50.002307,70,-15
-1.91571,0.37035,-2.12445,-1.56725,-1.71202,-0.90567,1.3383,0.02693,50.002307,70,-15
-1.91066,0.37035,-2.11772,-1.62448,-1.72044,-0.90399,1.33662,0.02693,50.002307,70,-15
-1.90898,0.37372,-2.11435,-1.53358,-1.71034,-0.9326,1.3383,0.02693,50.002307,70,-15
-1.89551,0.37372,-2.08237,-1.51843,-1.69182,-0.91745,1.33662,0.02693,50.002307,70,-15
-1.91739,0.37035,-2.07732,-1.53358,-1.70865,-0.89725,1.33494,0.02693,50.002307,70,-15
-1.91571,0.36866,-2.09078,-1.55378,-1.7036,-0.91072,1.33157,0.02525,50.002307,70,-15
-2.1295,0.08249,-2.27764,-1.6935,-1.9679,-0.92924,1.34167,0.0303,50.0126,75,-15
-2.12614,0.08417,-2.28774,-1.7137,-1.9679,-0.9427,1.34167,0.03198,50.0126,75,-15
-2.1497,0.08417,-2.28269,-1.65815,-1.96453,-0.90904,1.34167,0.03198,50.0126,75,-15
-2.1295,0.08249,-2.28269,-1.70024,-1.97126,-0.97469,1.34167,0.03198,50.0126,75,-15
-2.13119,0.08585,-2.29448,-1.68508,-1.96621,-0.9427,1.34167,0.03198,50.0126,75,-15
-2.14634,0.0808,-2.28269,-1.71875,-1.97631,-0.96122,1.33999,0.02862,50.0126,75,-15
-2.13455,0.08417,-2.28438,-1.70529,-1.97295,-0.97132,1.34167,0.03198,50.0126,75,-15
-2.1295,0.08249,-2.25912,-1.6733,-1.97968,-0.95112,1.34167,0.0303,50.0126,75,-15
-2.13792,0.08417,-2.25407,-1.66657,-1.97631,-0.97132,1.34167,0.02862,50.0126,75,-15
-2.1396,0.07744,-2.29784,-1.67162,-1.97968,-0.9326,1.33999,0.02862,50.0126,75,-15
-2.28438,-0.21043,-2.36518,-1.68172,-2.18674,-0.97637,1.34504,0.0303,50.086505,80,-15
-2.23556,-0.21043,-2.3635,-1.6733,-2.18337,-0.97637,1.34504,0.0303,50.086505,80,-15
-2.29111,-0.20874,-2.38875,-1.6632,-2.18842,-0.97806,1.34504,0.03198,50.086505,80,-15
-2.28606,-0.20874,-2.34498,-1.64805,-2.18842,-0.99489,1.34335,0.0303,50.086505,80,-15
-2.29616,-0.20874,-2.39211,-1.63963,-2.18506,-0.94439,1.34504,0.02862,50.086505,80,-15
-2.28943,-0.21043,-2.40221,-1.63963,-2.18506,-1.00331,1.34504,0.0303,50.086505,80,-15
-2.28269,-0.20874,-2.41063,-1.65983,-2.18169,-1.02014,1.34504,0.0303,50.086505,80,-15
-2.27428,-0.20874,-2.37696,-1.6531,-2.18506,-0.99994,1.34504,0.0303,50.086505,80,-15
-2.24397,-0.21211,-2.3837,-1.66825,-2.18337,-1.00667,1.34335,0.02862,50.086505,80,-15
-2.27091,-0.20706,-2.37528,-1.67667,-2.17664,-1.03024,1.34167,0.02862,50.086505,80,-15
-2.31636,-0.51344,-2.34329,-1.5521,-2.33824,-0.99826,1.3484,0.03367,50.099339,85,-15
-2.29111,-0.51512,-2.38033,-1.58071,-2.33656,-0.98647,1.34335,0.0303,50.099339,85,-15
-2.36518,-0.5168,-2.39716,-1.55546,-2.34161,-0.98816,1.34504,0.03198,50.099339,85,-15
-2.29448,-0.51512,-2.39211,-1.57566,-2.33993,-0.97301,1.34672,0.03367,50.099339,85,-15
-2.36518,-0.51344,-2.3837,-1.57398,-2.33824,-0.99321,1.34504,0.03198,50.099339,85,-15
-2.34161,-0.51344,-2.3534,-1.60091,-2.34161,-0.98647,1.3484,0.03198,50.099339,85,-15
-2.32141,-0.51007,-2.27764,-1.57398,-2.33656,-1.00331,1.3484,0.03367,50.099339,85,-15
-2.34666,-0.50839,-2.28606,-1.56051,-2.32814,-0.97637,1.34504,0.0303,50.099339,85,-15
-2.29448,-0.50502,-2.24229,-1.5824,-2.33319,-0.98142,1.3484,0.03535,50.099339,85,-15
-2.34161,-0.51007,-2.27933,-1.57735,-2.35003,-0.97301,1.34672,0.03367,50.099339,85,-15
-2.22882,-0.81477,-2.30794,-1.52516,-2.41905,-0.9023,1.34504,0.03367,50.044111,90,-15
-2.23219,-0.81308,-2.27764,-1.54031,-2.4241,-0.92755,1.34504,0.03535,50.044111,90,-15
-2.28438,-0.80972,-2.29953,-1.52853,-2.41568,-0.92924,1.34504,0.03367,50.044111,90,-15
-2.32141,-0.81477,-2.27764,-1.53021,-2.42746,-0.93429,1.34504,0.03367,50.044111,90,-15
-2.31468,-0.8114,-2.29111,-1.52853,-2.43083,-0.93092,1.34504,0.03535,50.044111,90,-15
-2.30963,-0.81477,-2.30794,-1.52853,-2.4241,-0.92755,1.34167,0.03367,50.044111,90,-15
-2.27428,-0.81645,-2.20357,-1.51506,-2.41736,-0.91745,1.34167,0.03367,50.044111,90,-15
-2.29953,-0.81477,-2.18506,-1.53021,-2.41905,-0.92082,1.34504,0.03367,50.044111,90,-15
-2.28774,-0.8114,-2.23556,-1.5319,-2.41568,-0.90904,1.34167,0.03367,50.044111,90,-15
-2.22041,-0.81645,-2.25744,-1.53358,-2.42241,-0.91577,1.34504,0.03367,50.044111,90,-15
0.0404,0.0,-0.0303,-0.00168,0.0505,-0.00168,0.05219,0.00168,10.066518,0,-20
0.03872,0.0,-0.0303,0.0,0.04882,0.0,0.05387,0.00168,10.066518,0,-20
0.03872,0.0,-0.02862,-0.00337,0.04882,-0.00337,0.05219,0.0,10.066518,0,-20
0.0404,0.0,-0.02862,-0.00337,0.04882,-0.00337,0.05219,0.00168,10.066518,0,-20
0.0404,-0.00168,-0.0303,-0.00168,0.04882,-0.00505,0.05219,0.0,10.066518,0,-20
0.03872,-0.00168,-0.0303,-0.00168,0.0505,-0.00505,0.0505,0.0,10.066518,0,-20
0.0404,-0.00168,-0.0303,-0.00168,0.0505,-0.00505,0.05219,0.0,10.066518,0,-20
0.0404,-0.00337,-0.0303,-0.00168,0.0505,-0.00337,0.05219,0.0,10.066518,0,-20
0.0404,-0.00168,-0.02862,-0.00168,0.04882,-0.00337,0.05219,-0.00168,10.066518,0,-20
0.0404,0.00168,-0.02862,0.0,0.05219,-0.00168,0.05387,0.00168,10.066518,0,-20
0.03872,0.00505,-0.0303,-0.0101,0.04545,-0.00673,0.05555,-0.00337,10.063967,5,-20
0.04209,0.00673,-0.02862,-0.00842,0.04882,-0.00673,0.05892,0.0,10.063967,5,-20
0.0404,0.00673,-0.0303,-0.00842,0.04882,-0.00505,0.05892,0.0,10.063967,5,-20
0.04377,0.00842,-0.02862,-0.00673,0.0505,-0.00337,0.05892,0.00168,10.063967,5,-20
0.04209,0.00673,-0.02862,-0.00842,0.04882,-0.00505,0.05892,0.0,10.063967,5,-20
0.04377,0.00842,-0.02862,-0.00842,0.04882,-0.00505,0.05892,0.0,10.063967,5,-20
0.04209,0.00673,-0.03198,-0.00842,0.04714,-0.00673,0.05724,0.0,10.063967,5,-20
0.04377,0.00673,-0.0303,-0.00842,0.04882,-0.00337,0.05892,0.0,10.063967,5,-20
0.04377,0.0101,-0.02862,-0.00673,0.04882,-0.00337,0.06229,0.00168,10.063967,5,-20
0.04209,0.00842,-0.02862,-0.00842,0.04882,-0.00505,0.0606,0.0,10.063967,5,-20
0.03872,0.0202,-0.0303,-0.01515,0.04545,-0.00337,0.05892,0.0,10.050631,10,-20
0.03872,0.01852,-0.02862,-0.01683,0.04545,-0.00505,0.05892,0.0,10.050631,10,-20
0.03535,0.01852,-0.0303,-0.01852,0.04545,-0.00505,0.05892,-0.00168,10.050631,10,-20
0.03703,0.01852,-0.0303,-0.01683,0.04545,-0.00673,0.05892,0.0,10.050631,10,-20
0.03703,0.01852,-0.0303,-0.01683,0.04545,-0.00337,0.05892,0.0,10.050631,10,-20
