Pβ2,Pα1,Pβ1,Pα2,P3,ps,pt-wt,ps-wt,V,α,β
0.006900000000000001,0.036864999999999995,-0.02525,-0.036022,0.027944000000000004,-0.011276999999999999,0.043266000000000006,-0.008588,10.064146,20.0,-10.0
0.00016800000000000002,0.04461,-0.029292000000000002,-0.043938,0.021545,-0.012962999999999999,0.044779,-0.006059,10.059747,25.0,-10.0
-0.006564,0.047979,-0.034509,-0.051007000000000004,0.013131,-0.017844,0.044779,-0.006057999999999999,10.051676,30.0,-10.0
-0.014815,0.050503,-0.040908,-0.057744,0.002188,-0.020368999999999998,0.045114,-0.00606,10.216354,35.0,-10.0
-0.023906,0.05302900000000001,-0.046294999999999996,-0.061614,-0.009596,-0.025082,0.046632,-0.005554,10.038158,40.0,-10.0
-0.033333,0.051512,-0.051008,-0.067001,-0.020704,-0.027944000000000004,0.046464,-0.004378,9.994372,45.0,-10.0
0.089556,0.004714,-0.065315,0.001178,0.197968,-0.006228,0.202847,-0.006901,20.065718,0.0,-10.0
0.086526,0.044273,-0.067338,-0.035518,0.195947,-0.007913,0.203858,-0.005555,20.057624,5.0,-10.0
0.07726999999999999,0.080972,-0.070198,-0.071882,0.186522,-0.014478,0.202346,-0.0026939999999999998,20.023386,10.0,-10.0
0.065651,0.117837,-0.076259,-0.10117000000000001,0.173728,-0.0234,0.20537200000000003,-0.00016900000000000002,20.137162,15.0,-10.0
0.047472,0.148476,-0.089557,-0.122718,0.153022,-0.033499999999999995,0.205708,0.001176,20.025018,20.0,-10.0
0.022387,0.170698,-0.106894,-0.157231,0.125584,-0.045283000000000004,0.20638199999999998,-0.00016800000000000002,20.053013,25.0,-10.0
-0.008419,0.19174,-0.13029700000000002,-0.19089499999999998,0.086526,-0.061276,0.205876,0.001008,19.999194,30.0,-10.0
-0.04293,0.20268199999999997,-0.156222,-0.22036099999999997,0.044441999999999995,-0.07457499999999999,0.20638199999999998,0.001178,20.010315,35.0,-10.0
-0.080128,0.205034,-0.180963,-0.24712399999999998,-0.002358,-0.088212,0.208068,0.002356,20.008334,40.0,-10.0
-0.12221299999999999,0.20183900000000002,-0.211269,-0.268332,-0.048987,-0.09847900000000001,0.20874199999999998,0.0031980000000000003,20.03444,45.0,-10.0
0.209923,0.006730999999999999,-0.148476,0.006226,0.453337,-0.008419,0.468494,-0.0018520000000000001,30.192705999999998,0.0,-10.0
0.20184000000000002,0.097133,-0.154032,-0.08417,0.44306900000000005,-0.012289,0.46529299999999996,-0.002694,30.04113,5.0,-10.0
0.18281799999999998,0.182986,-0.16278399999999998,-0.164805,0.42455300000000007,-0.026934999999999997,0.46546199999999993,-0.000673,30.012853,10.0,-10.0
0.15235,0.268668,-0.184499,-0.240726,0.3956,-0.044274,0.467483,0.0,30.084026,15.0,-10.0
0.10992500000000001,0.335504,-0.200827,-0.290052,0.343918,-0.073902,0.46529299999999996,0.0,29.995839,20.0,-10.0
0.057573,0.392064,-0.240053,-0.351325,0.282978,-0.101675,0.466807,0.001345,29.994421,25.0,-10.0
-0.01027,0.42876200000000003,-0.294766,-0.415633,0.20537100000000003,-0.13517700000000002,0.466472,0.002694,29.986676,30.0,-10.0
-0.08652699999999999,0.45014199999999993,-0.351997,-0.48061299999999996,0.110934,-0.167836,0.467652,0.0025250000000000003,29.975361,35.0,-10.0
-0.171033,0.457552,-0.41630500000000004,-0.546938,0.003873,-0.19173800000000002,0.46933400000000003,0.0033680000000000003,30.008395,40.0,-10.0
-0.273215,0.44525899999999996,-0.468661,-0.609389,-0.10504200000000001,-0.21598199999999998,0.46967,0.005722,30.016368,45.0,-10.0
0.367147,0.005387,-0.270185,0.00033600000000000004,0.806014,-0.012625999999999998,0.833285,-0.010268,40.064769,0.0,-10.0
0.352838,0.166321,-0.285167,-0.163122,0.794905,-0.021379000000000002,0.8300850000000001,-0.011783,40.048304,5.0,-10.0
0.320857,0.325571,-0.307052,-0.30772499999999997,0.758709,-0.04966,0.8278969999999999,-0.0101,40.001836,10.0,-10.0
0.264799,0.46714599999999995,-0.340215,-0.440546,0.693561,-0.082823,0.8240259999999999,-0.010603999999999999,39.991268,15.0,-10.0
0.191909,0.591884,-0.371527,-0.535995,0.613935,-0.13585200000000003,0.826718,-0.00825,39.967463,20.0,-10.0
0.099658,0.689183,-0.427921,-0.645586,0.502494,-0.183995,0.8309279999999999,-0.005386,40.026069,25.0,-10.0
-0.01616,0.757194,-0.528083,-0.766115,0.362771,-0.24510200000000001,0.833956,-0.004042,40.066145,30.0,-10.0
-0.15706199999999998,0.797259,-0.6314439999999999,-0.884796,0.196116,-0.30890300000000004,0.836651,-0.002189,40.075672,35.0,-10.0
-0.306045,0.8073589999999999,-0.739519,-0.9933759999999999,0.013973,-0.34442399999999995,0.840018,0.001176,40.022261,40.0,-10.0
-0.480948,0.788,-0.8546630000000001,-1.13293,-0.176755,-0.416978,0.8422040000000001,0.003705,40.021532,45.0,-10.0
0.579596,0.01414,-0.42017800000000005,0.00016900000000000002,1.261373,-0.010942,1.303459,-0.005556,50.041483,0.0,-10.0
0.560572,0.269343,-0.44576399999999994,-0.24712300000000004,1.242013,-0.025924000000000003,1.300093,-0.005554,50.042998,5.0,-10.0
0.506198,0.5080530000000001,-0.488523,-0.48330700000000004,1.188986,-0.07306199999999999,1.300094,-0.003705,50.049495,10.0,-10.0
0.41883,0.7369939999999999,-0.534311,-0.709219,1.100773,-0.12137,1.302783,-0.000504,50.058386,15.0,-10.0
0.29325,0.926375,-0.565791,-0.915265,0.960046,-0.201671,1.304302,0.0016820000000000001,49.988281,20.0,-10.0
0.13551600000000003,1.077881,-0.63178,-1.081248,0.786315,-0.28567299999999995,1.305984,0.003032,50.051571,25.0,-10.0
-0.039390999999999995,1.18242,-0.797931,-1.272147,0.564611,-0.389203,1.3074970000000001,0.007238,49.995243,30.0,-10.0
-0.21665600000000002,1.233764,-1.0285600000000001,-1.4345940000000001,0.30183499999999996,-0.48195899999999997,1.3048030000000002,0.0058909999999999995,49.959424,35.0,-10.0
-0.434486,1.244707,-1.236459,-1.6074819999999999,0.013636,-0.6501319999999999,1.311538,0.007744000000000001,50.017486,40.0,-10.0
-0.6873319999999999,1.212218,-1.413553,-1.7958539999999998,-0.288199,-0.771501,1.3147389999999999,0.013131,49.997035,45.0,-10.0
-0.028619,0.051680000000000004,-0.049492,-0.064137,-0.002356,-0.025586000000000005,0.058414999999999995,0.0032,10.063738,45.0,-10.0
-0.040065,0.050165,-0.060098,-0.06599,-0.015654,-0.026934000000000003,0.058584000000000004,-0.000337,10.025167,50.0,-10.0
-0.052188,0.046461999999999996,-0.06498,-0.06817999999999999,-0.029964,-0.032153,0.056394999999999994,0.0,9.998781,55.0,-10.0
-0.062457,0.03956,-0.07289399999999999,-0.069356,-0.04209,-0.035518,0.056731,-0.0008410000000000001,10.070804,60.0,-10.0
-0.071378,0.031476000000000004,-0.08248899999999999,-0.07087099999999999,-0.055047,-0.036863999999999994,0.056732000000000005,-0.000505,10.059748,65.0,-10.0
-0.07996,0.017843,-0.089388,-0.071547,-0.067674,-0.038379,0.055383,0.0,10.040421,70.0,-10.0
-0.09023,0.0038740000000000003,-0.097302,-0.074912,-0.07844799999999999,-0.041750999999999996,0.05471,-0.002696,10.050242,75.0,-10.0
-0.097807,-0.009932,-0.10150700000000001,-0.07861599999999999,-0.08652699999999999,-0.048314,0.053869999999999994,-0.003031,10.062151,80.0,-10.0
-0.101844,-0.023569,-0.100163,-0.08097099999999999,-0.09140899999999999,-0.049493,0.053198,-0.003705,10.039437,85.0,-10.0
-0.09932,-0.033837,-0.09949,-0.080466,-0.090735,-0.047306,0.054374,-0.004378,10.013532,90.0,-10.0
-0.125078,0.195441,-0.211942,-0.270353,-0.039054,-0.10134000000000001,0.208237,-0.0032,19.993375,45.0,-10.0
-0.17574499999999998,0.184835,-0.230123,-0.286178,-0.089557,-0.14814100000000002,0.21026099999999998,-0.0026950000000000003,20.016691,50.0,-10.0
-0.224736,0.166659,-0.25469600000000003,-0.289716,-0.137704,-0.17137,0.21295000000000003,-0.0016820000000000001,20.012457,55.0,-10.0
-0.26446000000000003,0.139553,-0.284493,-0.29981599999999997,-0.187529,-0.193589,0.21429800000000002,-0.000673,20.06941,60.0,-10.0
-0.294934,0.103528,-0.327253,-0.308906,-0.234836,-0.1441,0.214972,-0.00016800000000000002,20.024332,65.0,-10.0
-0.32489599999999996,0.061443000000000005,-0.355869,-0.298299,-0.282138,-0.148814,0.21446700000000002,0.00016800000000000002,19.972679,70.0,-10.0
-0.355703,0.015822,-0.37455800000000006,-0.292408,-0.31765699999999997,-0.167499,0.21295100000000003,-0.00016900000000000002,20.000633,75.0,-10.0
-0.374053,-0.031983,-0.388361,-0.283315,-0.349641,-0.184331,0.214635,0.00033600000000000004,20.038671,80.0,-10.0
-0.378091,-0.08332999999999999,-0.372537,-0.27776,-0.36698,-0.185005,0.214804,0.001345,20.017486,85.0,-10.0
-0.375231,-0.135683,-0.36462300000000003,-0.279107,-0.37590500000000004,-0.17540899999999998,0.21547900000000003,0.00033600000000000004,19.990394,90.0,-10.0
-0.26732300000000003,0.45401100000000005,-0.483642,-0.621173,-0.08669600000000001,-0.21665600000000002,0.4828,-0.00016800000000000002,30.065914,45.0,-10.0
-0.40048200000000006,0.42775100000000005,-0.524211,-0.687499,-0.206721,-0.329947,0.482294,0.0006720000000000001,30.079762,50.0,-10.0
-0.49929700000000005,0.3786,-0.5896950000000001,-0.709219,-0.326075,-0.368833,0.481956,0.0018500000000000003,30.071684999999995,55.0,-10.0
-0.585992,0.313282,-0.6509729999999999,-0.708207,-0.43499,-0.396611,0.48077800000000004,0.0025250000000000003,30.12183,60.0,-10.0
-0.6319509999999999,0.23180499999999998,-0.744904,-0.618312,-0.5295989999999999,-0.300657,0.48431499999999994,0.006059,30.024971,65.0,-10.0
-0.7146049999999999,0.141241,-0.790358,-0.50704,-0.618648,-0.327083,0.48566000000000004,0.006226,30.024608,70.0,-10.0
-0.790359,0.03535,-0.8408580000000001,-0.561582,-0.710902,-0.352842,0.48650099999999996,0.006899,30.054395,75.0,-10.0
-0.8385,-0.07878399999999999,-0.865267,-0.617977,-0.791033,-0.382301,0.489365,0.007406,30.058575,80.0,-10.0
-0.847592,-0.19561,-0.848939,-0.6104,-0.836312,-0.387688,0.4893660000000001,0.008418,30.035171,85.0,-10.0
-0.8263820000000001,-0.307556,-0.809043,-0.5945769999999999,-0.861228,-0.35536599999999996,0.48986999999999997,0.007575,30.051732000000005,90.0,-10.0
-0.468661,0.8014699999999999,-0.8644259999999999,-1.124345,-0.16733099999999998,-0.397618,0.856177,0.003031,40.078664,45.0,-10.0
-0.694231,0.7561850000000001,-0.9285629999999999,-1.252786,-0.37270600000000004,-0.576735,0.854999,0.00589,39.97014,50.0,-10.0
-0.8257070000000001,0.675886,-1.071822,-1.200603,-0.559731,-0.46495600000000004,0.8580260000000001,0.009764,39.991882,55.0,-10.0
-0.983949,0.565454,-1.182252,-1.0889929999999999,-0.756858,-0.47202700000000003,0.8647600000000001,0.011949,40.138413,60.0,-10.0
-1.105322,0.41731300000000005,-1.307668,-0.96038,-0.9326019999999999,-0.531281,0.8659399999999999,0.013636,40.027994,65.0,-10.0
-1.24336,0.247965,-1.427354,-1.154813,-1.119125,-0.585488,0.8659399999999999,0.01599,40.096556,70.0,-10.0
-1.370629,0.057909,-1.4925039999999998,-1.118284,-1.266085,-0.613261,0.864593,0.017506,39.997658,75.0,-10.0
-1.471126,-0.136864,-1.5157349999999998,-1.07317,-1.388806,-0.670162,0.865772,0.019022999999999998,39.986842,80.0,-10.0
-1.505466,-0.338193,-1.5083280000000001,-1.034451,-1.483751,-0.649625,0.870149,0.020537,40.004949,85.0,-10.0
-1.4475580000000001,-0.536162,-1.4192740000000001,-1.014081,-1.5425010000000001,-0.605518,0.870654,0.022387,40.018732,90.0,-10.0
-0.683797,1.236965,-1.409342,-1.812014,-0.264292,-0.7711650000000001,1.332244,0.008082,50.018595,45.0,-10.0
-1.063069,1.169121,-1.468769,-1.991967,-0.5822890000000001,-0.9009560000000001,1.334095,0.008081000000000001,49.983637,50.0,-10.0
-1.235448,1.048591,-1.495702,-1.4810560000000002,-0.806855,-0.75854,1.3312329999999999,0.007069000000000001,49.977287,55.0,-10.0
-1.430217,0.87116,-1.6642109999999999,-1.354969,-1.092023,-0.9066789999999999,1.3271929999999998,0.009762999999999999,50.001113,60.0,-10.0
-1.662527,0.650299,-1.850395,-1.3218070000000002,-1.3869529999999999,-0.915264,1.333591,0.013132,50.00565,65.0,-10.0
-1.921265,0.384322,-2.120748,-1.58425,-1.697881,-0.9225030000000001,1.336957,0.012287000000000001,50.011536,70.0,-10.0
-2.148359,0.093764,-2.287406,-1.6906400000000001,-1.979173,-0.960885,1.339987,0.018181999999999997,49.999881,75.0,-10.0
-2.3087860000000004,-0.21413000000000001,-2.378479,-1.665558,-2.1880859999999998,-1.0026350000000002,1.341671,0.022725000000000002,50.041141,80.0,-10.0
-2.3355509999999997,-0.525389,-2.359623,-1.590141,-2.344302,-0.9802440000000001,1.342512,0.022894,50.033745,85.0,-10.0
-2.320907,-0.834462,-2.211821,-1.543174,-2.430159,-0.92789,1.344196,0.02222,50.019083,90.0,-10.0
0.029626999999999997,0.00101,-0.025923,-0.004715,0.040402,-0.007575999999999999,0.055720000000000006,-0.004378,10.03382,0.0,-15.0
0.029964,0.011612,-0.027608,-0.010435999999999999,0.04259400000000001,-0.0052179999999999995,0.055551,-0.003705,10.118859,5.0,-15.0
0.025587,0.020538,-0.028448,-0.019022999999999998,0.034845,-0.009932,0.053534000000000005,-0.004208,10.0286,10.0,-15.0
0.022894,0.031308,-0.030469999999999997,-0.029124,0.033162000000000004,-0.008755,0.052524,-0.004714,10.072932,15.0,-15.0
0.013467000000000002,0.034509,-0.035518,-0.039053,0.022725000000000002,-0.014141999999999998,0.04882,-0.006228,10.027444,20.0,-15.0
0.007575,0.040908,-0.03619,-0.044441999999999995,0.017336999999999998,-0.018181999999999997,0.049493,-0.004714,10.017267,25.0,-15.0
0.002356,0.048315000000000004,-0.040233,-0.05016400000000001,0.010268,-0.020368,0.049828000000000004,-0.003874,10.110996,30.0,-15.0
-0.008418,0.049156,-0.049156,-0.057912,-0.001178,-0.025586000000000005,0.049324,-0.004882,9.995775,35.0,-15.0
-0.018855,0.050333,-0.055047,-0.06111,-0.012795,-0.028113,0.050165,-0.003874,10.005494,40.0,-15.0
-0.029292000000000002,0.04966,-0.057911000000000004,-0.06498,-0.024241000000000002,-0.031478,0.051175000000000005,-0.001683,10.096302,45.0,-15.0
0.128276,-0.0031989999999999996,-0.09696600000000001,-0.0052179999999999995,0.184163,-0.016498,0.206719,-0.003536,20.06917,0.0,-15.0
0.12356199999999999,0.034172999999999995,-0.099152,-0.042087,0.18029199999999998,-0.019024,0.20638299999999998,-0.003873,20.034153,5.0,-15.0
0.11396600000000001,0.07103899999999999,-0.104874,-0.076428,0.173558,-0.024074,0.205539,-0.0033669999999999998,20.061099,10.0,-15.0
0.097975,0.104203,-0.109924,-0.10504200000000001,0.15773600000000002,-0.032994,0.20402599999999999,-0.0026950000000000003,20.00047,15.0,-15.0
0.076932,0.13602,-0.122719,-0.13602,0.13467200000000001,-0.043098000000000004,0.20369,-0.002526,19.993731,20.0,-15.0
0.052356,0.16026,-0.14056600000000002,-0.169181,0.10353000000000001,-0.054373000000000005,0.206553,0.001008,20.059408,25.0,-15.0
0.016326,0.17810399999999998,-0.161438,-0.200827,0.070702,-0.066495,0.20891,0.001512,20.011419,30.0,-15.0
-0.020032,0.190392,-0.188203,-0.227597,0.029459999999999997,-0.079288,0.209922,0.001009,20.010779,35.0,-15.0
-0.060602,0.196283,-0.20790000000000003,-0.252678,-0.013132,-0.092756,0.21211000000000002,0.002018,20.029443,40.0,-15.0
-0.10891600000000001,0.192245,-0.23315100000000002,-0.27271,-0.059592,-0.102687,0.21396199999999999,0.002187,20.009934,45.0,-15.0
0.28567200000000004,-0.019024,-0.227766,-0.01515,0.42085,-0.030974,0.470174,-0.004377,29.997846,0.0,-15.0
0.279442,0.071038,-0.23247900000000002,-0.102687,0.413444,-0.037201,0.47051,-0.00421,29.976117,5.0,-15.0
0.258234,0.156052,-0.244599,-0.188035,0.39526500000000003,-0.04882,0.47067800000000004,-0.003873,29.950004,10.0,-15.0
0.22473700000000002,0.238033,-0.248806,-0.251332,0.36159299999999994,-0.06834799999999999,0.47101699999999996,-0.003031,29.991876,15.0,-15.0
0.177263,0.311766,-0.274394,-0.312438,0.31429300000000004,-0.093598,0.47202599999999995,-0.001178,30.063097,20.0,-15.0
0.11649000000000001,0.368156,-0.31631200000000004,-0.37573500000000004,0.253182,-0.11598299999999999,0.47354199999999996,-0.0018510000000000002,30.014278,25.0,-15.0
0.043771000000000004,0.40822400000000003,-0.36411899999999997,-0.438527,0.174064,-0.145615,0.47354199999999996,-0.000505,29.955568,30.0,-15.0
-0.037202,0.431118,-0.41664,-0.500811,0.080801,-0.179282,0.47505600000000003,0.001176,29.990503999999998,35.0,-15.0
-0.129117,0.437683,-0.480444,-0.5492950000000001,-0.019527999999999997,-0.21008900000000003,0.478592,0.001176,30.030174999999996,40.0,-15.0
-0.235508,0.43044399999999994,-0.528251,-0.611747,-0.13012800000000002,-0.235845,0.477918,0.001346,30.018515999999998,45.0,-15.0
0.509398,-0.04293,-0.409909,-0.043602,0.752648,-0.048484000000000006,0.841028,-0.008586,40.020291,0.0,-15.0
0.49525600000000003,0.12053,-0.41916899999999996,-0.196451,0.744737,-0.062456,0.842036,-0.008081000000000001,40.067981,5.0,-15.0
0.45872900000000005,0.27472799999999997,-0.43903,-0.34812699999999996,0.710399,-0.081814,0.8423719999999999,-0.008923,40.084268,10.0,-15.0
0.39375,0.41596900000000003,-0.45569800000000005,-0.464452,0.6477729999999999,-0.12052800000000001,0.838838,-0.007575,39.976298,15.0,-15.0
0.30890500000000004,0.543908,-0.49205899999999997,-0.566972,0.56579,-0.172044,0.840355,-0.005050000000000001,40.0639,20.0,-15.0
0.21076199999999998,0.64188,-0.561921,-0.676895,0.457383,-0.208575,0.8428760000000001,-0.0026939999999999998,40.050822,25.0,-15.0
0.07474499999999999,0.712586,-0.6410389999999999,-0.802478,0.309579,-0.262608,0.8417,-0.00303,39.957851,30.0,-15.0
-0.073902,0.755175,-0.739517,-0.918801,0.14763500000000002,-0.32136200000000004,0.844561,-0.0006720000000000001,40.004006,35.0,-15.0
-0.23416199999999998,0.77184,-0.841867,-1.024518,-0.023399,-0.35233400000000004,0.8512959999999999,0.0033689999999999996,40.061867,40.0,-15.0
-0.459906,0.764599,-0.895738,-1.220132,-0.222884,-0.533636,0.852304,0.007406,40.057063,45.0,-15.0
0.792546,-0.065149,-0.661408,-0.06902,1.182254,-0.07407,1.310698,-0.0067339999999999995,50.039236,0.0,-15.0
0.769144,0.187195,-0.668816,-0.319847,1.1645759999999998,-0.10049700000000002,1.307329,-0.009259,49.997658,5.0,-15.0
0.706694,0.424049,-0.703325,-0.5440769999999999,1.1014490000000001,-0.130634,1.30817,-0.012289,49.993927,10.0,-15.0
0.602656,0.642724,-0.736993,-0.7725110000000001,1.006166,-0.19409400000000002,1.303289,-0.019358999999999998,50.011176,15.0,-15.0
0.470174,0.839513,-0.795579,-0.9805809999999999,0.8730129999999999,-0.271364,1.308003,-0.015654,50.030564,20.0,-15.0
0.327926,0.986303,-0.931256,-1.12485,0.690698,-0.337522,1.308508,-0.012625,50.039399,25.0,-15.0
0.135515,1.093201,-1.064922,-1.3285399999999998,0.471858,-0.405701,1.3085090000000001,-0.011783,50.022005,30.0,-15.0
-0.09612200000000001,1.16121,-1.214407,-1.5542850000000001,0.22726000000000002,-0.47674000000000005,1.309856,-0.007070999999999999,50.00932,35.0,-15.0
-0.33567,1.1824210000000002,-1.377866,-1.719596,-0.048317,-0.580773,1.3149060000000001,-0.0035369999999999998,50.010999,40.0,-15.0
-0.696422,1.1822510000000002,-1.439645,-1.9532519999999998,-0.349137,-0.749785,1.322312,0.0015140000000000002,50.070028,45.0,-15.0
-0.020032,0.047979,-0.056901,-0.064139,-0.010268,-0.029291,0.052019,0.005554,10.056529,45.0,-15.0
-0.032995,0.044442999999999996,-0.055385,-0.06599,-0.019022999999999998,-0.028449999999999996,0.057237,0.005892,10.028831,50.0,-15.0
-0.045956,0.042592000000000005,-0.068516,-0.06952499999999999,-0.030805,-0.033668,0.061444,0.001512,10.071089,55.0,-15.0
-0.056057,0.038550999999999995,-0.070534,-0.072389,-0.042762,-0.037198999999999996,0.05824700000000001,-0.00033600000000000004,10.043199,60.0,-15.0
-0.068179,0.027943000000000003,-0.08602,-0.074912,-0.060434,-0.038378999999999996,0.055553,-0.000673,10.042806,65.0,-15.0
-0.08231999999999999,0.014813999999999999,-0.093934,-0.07844799999999999,-0.071882,-0.040737999999999996,0.053364999999999996,-0.00421,10.028915,70.0,-15.0
-0.08871599999999999,0.003706,-0.094943,-0.07878399999999999,-0.082321,-0.042762,0.054206,-0.003032,10.043477,75.0,-15.0
-0.09713400000000001,-0.009596,-0.10117100000000001,-0.08130799999999999,-0.09292500000000001,-0.052187000000000004,0.050669000000000006,-0.004378,10.06559,80.0,-15.0
-0.097806,-0.020536,-0.100665,-0.081815,-0.09747,-0.049998,0.050166,-0.002863,10.087213,85.0,-15.0
-0.097131,-0.032152,-0.10033,-0.081815,-0.09797600000000001,-0.048147,0.052017999999999995,-0.0032010000000000003,10.090777,90.0,-15.0
-0.10436800000000002,0.192413,-0.22692199999999998,-0.275403,-0.049492,-0.10352700000000001,0.21295000000000003,0.0058909999999999995,20.034275,45.0,-15.0
-0.158576,0.181134,-0.238369,-0.285503,-0.098816,-0.142418,0.21530900000000003,0.007237,19.998682,50.0,-15.0
-0.206722,0.161101,-0.26412500000000005,-0.292407,-0.14730000000000001,-0.165815,0.215816,0.006732,20.060418,55.0,-15.0
-0.248806,0.13484100000000002,-0.289884,-0.300321,-0.197125,-0.190222,0.21615199999999998,0.006900000000000001,20.018131,60.0,-15.0
-0.280285,0.101508,-0.329948,-0.303518,-0.24325099999999997,-0.138713,0.21665600000000002,0.007913,20.059991,65.0,-15.0
-0.31446,0.059087999999999995,-0.354524,-0.298469,-0.28230500000000003,-0.142754,0.216488,0.008924,19.990252,70.0,-15.0
-0.34644400000000003,0.015318000000000002,-0.37371600000000005,-0.29392399999999996,-0.317656,-0.16261699999999998,0.218168,0.010772,20.055144,75.0,-15.0
-0.36513,-0.029964,-0.381796,-0.283148,-0.344928,-0.176925,0.22120099999999998,0.014646000000000001,20.037151,80.0,-15.0
-0.3722,-0.07861599999999999,-0.375904,-0.276413,-0.359741,-0.177597,0.221538,0.013467999999999999,20.060925,85.0,-15.0
-0.36395,-0.126258,-0.366646,-0.273046,-0.36832699999999996,-0.16834,0.22120099999999998,0.013973,20.030076,90.0,-15.0
-0.23433099999999998,0.43768399999999996,-0.50519,-0.6102299999999999,-0.108409,-0.22456700000000002,0.48061,0.012625999999999998,30.031866,45.0,-15.0
-0.361594,0.41243100000000005,-0.544076,-0.681441,-0.226588,-0.321026,0.4804419999999999,0.013300999999999999,30.040216999999995,50.0,-15.0
-0.46411499999999994,0.368326,-0.599963,-0.699452,-0.33062,-0.36041599999999996,0.480274,0.015654,30.091517,55.0,-15.0
-0.560067,0.307222,-0.659389,-0.705347,-0.44357499999999994,-0.38667799999999997,0.48263100000000003,0.017336999999999998,30.031803000000004,60.0,-15.0
-0.614944,0.226756,-0.748777,-0.611915,-0.538689,-0.305201,0.482799,0.016832,30.094512,65.0,-15.0
-0.701303,0.134,-0.794903,-0.538856,-0.628582,-0.331124,0.48179,0.015822,30.012233,70.0,-15.0
-0.777731,0.032825,-0.832272,-0.549293,-0.714269,-0.35418700000000003,0.48330399999999996,0.015486,30.050005,75.0,-15.0
-0.821332,-0.074912,-0.8566819999999999,-0.6056860000000001,-0.785475,-0.383984,0.483136,0.014982,30.013600000000004,80.0,-15.0
-0.8418680000000001,-0.183825,-0.8496090000000001,-0.6019829999999999,-0.831599,-0.392065,0.48431499999999994,0.016663,29.990107000000002,85.0,-15.0
-0.8172919999999999,-0.29745900000000003,-0.821162,-0.593735,-0.854325,-0.374558,0.483474,0.015654,30.016958,90.0,-15.0
-0.46798700000000004,0.773352,-0.8807560000000001,-1.214574,-0.207564,-0.517814,0.85601,0.002018,40.048698,45.0,-15.0
-0.650972,0.721508,-0.9805810000000001,-1.267263,-0.40486000000000005,-0.550137,0.8536490000000001,0.002694,40.050628,50.0,-15.0
-0.8018040000000001,0.643396,-1.105661,-1.212556,-0.592725,-0.499299,0.8568490000000001,0.004378,40.041178,55.0,-15.0
-0.9657669999999999,0.5363300000000001,-1.210872,-1.078387,-0.775205,-0.470007,0.859542,0.006227,40.068074,60.0,-15.0
-1.09421,0.397285,-1.3214679999999999,-0.953815,-0.949437,-0.52118,0.8570180000000001,0.007913,40.002466,65.0,-15.0
-1.234607,0.22810100000000003,-1.4354369999999999,-1.163399,-1.1268699999999998,-0.585824,0.8568490000000001,0.009932,40.068918,70.0,-15.0
-1.37433,0.050333,-1.490484,-1.126534,-1.271641,-0.611747,0.8595430000000001,0.009932,40.07824,75.0,-15.0
-1.470452,-0.140229,-1.518932,-1.0859619999999999,-1.397727,-0.656694,0.8612270000000001,0.015319,40.028043,80.0,-15.0
-1.4916610000000001,-0.332976,-1.489979,-1.028223,-1.481897,-0.66309,0.859879,0.017169999999999998,40.01493,85.0,-15.0
-1.4648970000000001,-0.525556,-1.435773,-1.012735,-1.554454,-0.624037,0.8600490000000001,0.013805999999999999,40.075491,90.0,-15.0
-0.69743,1.2031269999999998,-1.4096790000000001,-1.931871,-0.325401,-0.708713,1.3216379999999999,0.007237,50.052545,45.0,-15.0
-0.9901770000000001,1.135285,-1.542165,-1.999879,-0.6204989999999999,-0.8679600000000001,1.3268559999999998,0.012961,50.000484,50.0,-15.0
-1.2373020000000001,1.008861,-1.60243,-1.7123570000000001,-0.882945,-0.844561,1.33157,0.015822,50.037493,55.0,-15.0
-1.3898160000000002,0.838671,-1.688788,-1.346047,-1.1122239999999999,-0.885637,1.329889,0.01852,50.014066,60.0,-15.0
-1.648556,0.622858,-1.872784,-1.387459,-1.408165,-0.9118980000000001,1.331738,0.022556,49.999664,65.0,-15.0
-1.9084720000000002,0.37119,-2.101389,-1.557652,-1.708148,-0.90045,1.336957,0.027100000000000003,50.002307,70.0,-15.0
-2.1353940000000002,0.082824,-2.280334,-1.6886199999999998,-1.972273,-0.9485949999999999,1.341334,0.030636000000000004,50.0126,75.0,-15.0
-2.275455,-0.209416,-2.38033,-1.660338,-2.184383,-0.993038,1.344365,0.029964,50.086505,80.0,-15.0
-2.327808,-0.5120910000000001,-2.333531,-1.573306,-2.338411,-0.9859690000000001,1.346551,0.032657000000000005,50.099339,85.0,-15.0
-2.277307,-0.813758,-2.2643429999999998,-1.5292020000000002,-2.4215720000000003,-0.9214929999999999,1.344029,0.034005999999999995,50.044111,90.0,-15.0
0.039896,-0.0008410000000000001,-0.029627999999999998,-0.0016820000000000001,0.049829,-0.0031989999999999996,0.052357,0.000504,10.066518,0.0,-20.0
0.042256,0.007406,-0.029459999999999997,-0.00825,0.048483000000000005,-0.00505,0.05891999999999999,-1.0000000000000027e-06,10.063967,5.0,-20.0
0.037538,0.018518,-0.029626999999999997,-0.017001,0.045787,-0.004546,0.058582999999999996,-0.000674,10.050631,10.0,-20.0
0.031476000000000004,0.026931,-0.031309,-0.028450999999999997,0.039895,-0.007913,0.060096000000000004,-0.001177,10.031845,15.0,-20.0
0.02828,0.035014,-0.033668,-0.035518,0.036864999999999995,-0.006228,0.061612,0.00033600000000000004,10.022502,20.0,-20.0
